media_name,title,content
스포탈코리아,"델레 알리, 2년 만에 복귀→10분 충격 퇴장→감독 ‘내가 널 거둬줬는데... "," 코모는 16일 오전 2시(한국시간) 열린 AC밀란과 이탈리아 세리에A 29라운드 원정에서 1-2로 역전패하며 13위에 머물렀다. 이날 델레 알리가 후반 36분 교체로 그라운드를 밟았지만, 더티 플레이로 레드카드를 받으며 팀을 패배로 내몰았다. 수적으로 동등했다면 최소 역전을 노릴 수 있었던 만큼 아쉬움이 남는...  "
엑스포츠뉴스,"""발로 밟았다고? 그래도 퇴장 아냐"" 응원 쏟아졌는데…'SON' 절친' 748일만... "," 이날 경기에서 세리에 A 승격 후 13위에 올라있는 코모는 밀란을 상대로 선제골을 넣으며 희망찬 출발을 보였으나, 크리스티안 풀리시치와 티자니 레인더스에 연속골을 내주고 역전패를 당했다. 경기 내내 밀란은 15개의 슈팅을 허용하며 고전했으나, 결국 경기를 지배하며 승리를 거머쥐었다. 코모를 이끌고...  "
뉴시스,"'손흥민 절친' 알리, 2년 만의 복귀전서 퇴장…10분 만에 레드카드 ", 잉글랜드 프로축구 프리미어리그(EPL) 토트넘 홋스퍼 시절 손흥민과 절친이었던 델레 알리가 이탈리아 프로축구 세리에A 코모 입단 후 데뷔전에서 퇴장을 당했다. 알리는 16일 오전 2시(한국 시간) 이탈리아 밀라노의 산 시로 스타디움에서 열린 AC밀란과의 2024~2025시즌 이탈리아 세리에A 29라운드 원정...  
마이데일리,"손흥민 절친, 토트넘 동료였던 상대팀 선수 만류에도 퇴장…2년 만의 복... ", 이탈리아 세리에A 코모 소속의 알리는 16일 오전(한국시간) 이탈리아 밀라노에서 열린 AC밀란과의 2024-25시즌 세리에A 29라운드에서 후반 36분 교체 출전했지만 후반전 추가시간 레드카드를 받고 퇴장 당했다. 알리는 지난 1월 코모와 18개월 계약을 체결하며 무적 신분에서 벗어나며 재기를 노렸지만 코모...  
스포탈코리아,"'감동 파괴' 손흥민, 나 어쩌지! 절친 알리, 상대 발목 짓밟았다...2년 만... ", 코모 1907은 16일(한국시간) 이탈리아 밀라노 산 시로에서 열린 2024/25 시즌 세리에A 29라운드 AC밀란과의 원정 경기에서 1-2로 패했다. 이로써 코모는... 알리는 후반 36분 팬들의 박수를 받으며 세리에A 공식 데뷔전을 치렀다. 다만 기쁨은 오래가지 않았다. 그는 출전한 지 약 10분 만에 상대 발목을 짓밟는...  
노컷뉴스,"'손흥민 옛 동료' 알리, 2년 만의 복귀전서 10분 만에 퇴장 수모 ", 손흥민과 토트넘(잉글랜드)에서 한솥밥을 먹었던 델리 알리(코모)가 이탈리아 세리에A 데뷔전에서 10분 만에 퇴장당하는 수모를 겪었다. 알리는 16일(한국시간) 이탈리아 밀라노의 주세페 메차 스타디움에서 열린 AC밀란과의 2024-2025 세리에A 29라운드 원정에서 팀이 1-2로 끌려가던 후반 36분 교체로...  
스포츠조선,"""퇴장은 안 돼요"" 한번 스퍼스는 영원한 스퍼스, 우정 미쳤다! 대형사고... "," 알리는 16일(한국시각) 이탈리아 밀라노의 산시로에서 열린 밀란과의 2024~2025시즌 이탈리아세리에A 29라운드 원정경기에서 교체명단에 포함돼 후반 36분 루카스 다 쿠냐와 교체투입됐다. 지난 2023년 2월26일, 베식타쉬 소속으로 안탈리아스포르와 0-0으로 비긴 터키 쉬페르리그 경기를 치른 뒤 꼭 2년만에 나선...  "
이데일리,마라도나는 정말로 타살됐나...다시 고조되는 음모론[이석무의 세상 속... , 이탈리아 세리에A에서 만년 하위팀 나폴리를 단숨에 유럽 최정상으로 이끄는 마법 같은 활약을 펼치기도 했다. 은퇴 후 2010년 남아공 월드컵에선 아르헨티나 대표팀 감독을 맡아 팀을 지도하기도 했다. 하지만 그의 축구 안팎 인생은 논란의 연속이기도 했다. 최고의 순간이었던 멕시코 월드컵 당시 잉글랜드와...  
스타뉴스,"'SON 절친' 알리, 2년 만의 복귀전→단 10분 만에 퇴장! ""꼴 보기 싫은 수... ", 알리는 16일 이탈리아 밀라노의 스타디오 쥐세페 메아차에서 열린 2024~2025시즌 이탈리아 세리에A 29라운드에 교체 출전했다. 팀이 1-2로 밀리던 상황에서 파브레가스 감독은 추가 득점을 노리고 알리를 투입했다. 감독의 기대를 저버렸다. 알리는 후반 45분 루벤 로프터스 치크(AC밀란)에게 강한 태클을 날려...  
스포츠경향,"‘SON 절친’ 알리, 10분 만에 퇴장→2년 만의 복귀전 ‘악몽’으로 끝... "," 알리가 뛰고 있는 코모 1907은 16일(한국시간) 이탈리아 밀라노의 주세페 메아차에서 열린 2024-25 이탈리아 세리에 A 29라운드 원정 경기에서 AC 밀란에 1-2로 패했다. 이날 가장 큰 이목을 끈 것은 바로 알리의 복귀였다. 알리는 토트넘에서 절친 손흥민과 함께 뛰며 한때 해리 케인, 크리스티안 에릭센과 함께...  "
엑스포츠뉴스,"""이강인 맨유 오라"" 극비 협상! OT 간다 '급물살'…더블 플레이메이커,... "," 프랑스 국가대표 우스망 뎀벨레가 올 가을 발롱도르 후보로 꼽힐 만큼 엄청난 골 폭풍을 일으키는 가운데 1월 중순 이탈리아 세리에A 최우수선수 출신 나폴리 윙어 흐비차 크바라츠헬리아가 이적료 7000만 유로(약 1060억원)에 PSG로 이적, 같은 포지션의 이강인을 밀어냈기 때문이다. 이강인은 2024-2025시즌...  "
스타뉴스,"'SON 절친'에 분노 폭발! 코모 감독 ""애초 출전하면 안 됐어""... 알리, 2년... ", 알리는 16일(한국시간) 이탈리아 밀라노의 산 시로 스타디움에서 열린 AC밀란과의 '2024~2025시즌 이탈리아 세리에A' 29라운드 원정에서 후반 36분 교체 투입됐지만 투입 10분 만인 후반 추가시간 1분 퇴장당했다. 코모는 강호 AC밀란을 상대로 선제골을 넣었지만 후반 연속골을 허용하며 1-2로 패했다. 3경기 무승...  
포포투,"748일의 기다림, 단 10분만 물거품으로…'감격' 복귀전서 '충격' 퇴장 ", 코모 1907은 16일 오전 2시(한국시간) 이탈리아 밀라노에 위치한 스타디오 주세페 메자에서 열린 2024-25시즌 세리에A 29라운드에서 AC밀란에 1-2로 역전패했다. 이로써 코모는 리그 4경기 무승에 빠지며 리그 13위를 기록했다. 이날 알리의 데뷔전 성사 여부가 화제였다. 알리는 토트넘 홋스퍼에서 떠밀리듯...  
인터풋볼,"전 동료가 퇴장 극구 반대했는데...2년 만에 돌아온 '쏘니 절친', 10분 만... "," 코모1907은 16일 오전 2시(한국시간) 이탈리아 밀라노에 위치한 산 시로에서 열린 2024-25시즌 이탈리아 세리에A 29라운드에서 AC밀란에 1-2로 졌다. 이로써 밀란은 13승 8무 8패(승점 47점)로 7위에, 코모는 7승 8무 14패(승점 29점)로 13위에 위치하게 됐다. 알리에게 출전 기회가 올지 많은 관심이 쏠렸다. 알리는...  "
마니아타임즈,"'뼈아픈 코모 데뷔' 델리 알리, 2년 만의 복귀전서 10분 만에 퇴장 "," 이탈리아 세리에A 코모 1907에서 새 출발을 시작한 알리는 3월 16일(한국시간) 밀라노의 주세페 메차 스타디움에서 열린 AC밀란과의 정규리그 29라운드 원정경기에 후반 36분 교체 출전했다. 하지만 후반 추가시간 1분, 상대 선수를 위험하게 태클하는 바람에 레드카드를 받고 경기장을 떠나야 했다. 이날...  "
마이데일리,"스쿠데토 향한 중요한 승부! 아탈란타 vs 인테르 밀란, 17일 세리에 A 선... ", 올 시즌 이탈리아 세리에 A 우승을 향한 중요한 승부가 벌어진다. 아탈란타와 인테르 밀란이 17일(이하 한국 시각) 정면 충돌한다. 3위 아탈란타는 홈에서 승리를 거둬야 우승 싸움에 불을 지필 수 있다. 1위 인테르 밀란은 원정에서 아탈란타를 격침하고 선두를 굳게 지킨다고 다짐한다. 아탈란타와...  
엑스포츠뉴스,"""알리 때문에 팀 힘들어 졌잖아!""…월클 출신 감독도 격분→손흥민 절친... "," 코모는 16일 이탈리아 밀라노에 위치한 스타디오 주세페 메아차에서 열린 AC밀란과의 2024-25시즌 이탈리아 세리에A 29라운드 원정 경기에서 1-2로 패배했다. 이날 코모는 전반 33분 뤼카 다쿠냐의 왼발 중거리 선제골로 앞서가기 시작했으나, 후반 8분 밀란 윙어 크리스천 풀리식에게 동점골을 허용했다. 이후...  "
마이데일리,"손흥민 절친, 2년 만의 복귀전에서 10분 만에 허무한 퇴장…""간절함 보... ", 이탈리아 세리에A 코모 소속의 알리는 16일 오전(한국시간) 이탈리아 밀라노에서 열린 AC밀란과의 2024-25시즌 세리에A 29라운드에서 후반 36분 교체 출전했지만 후반전 추가시간 레드카드를 받고 퇴장 당했다. 알리는 지난 1월 코모 입단에 성공하며 재기를 노렸지만 코모 데뷔전에서 교체 투입 후 10분 만에 퇴장...  
스포츠조선,"'흥민이 형, 난 안되나봐' 재기 노린 손흥민 절친 겸 왕년의 축구천재,... "," 왕년의 '손흥민 절친'이자 '잉글랜드 최고재능' 델레 알리(28·코모)가 16일(이하 한국시각) 이탈리아 세리에A 데뷔전이자 2년 만의 복귀전을 치렀다. 알리는 지난 1월 세리에A 승격팀인 코모와 1년 계약을 맺으며 재기를 꿈꿨다. 과거 토트넘 시절에는 '천재'로 불렸던 알리는 손흥민, 해리 케인, 크리스티안...  "
인터풋볼,"이강인 교체로 써놓고, 마르세유 잡으니 등번호 19번 유니폼 들고 활짝... "," PSG는 17일 오전 5시(한국시간) 프랑스 파리에 위치한 파르크 데 프랭스에서 열린 2024-25시즌 프랑스 리그앙 26라운드에서 마르세유에 3-1 승리를 거뒀다. PSG는 지안루이지 돈나룸마, 누누 멘데스, 루카스 베랄두, 윌리아 파초, 아슈라프 하키미, 워렌 자이르-에메리, 비티냐, 파비안 루이스, 흐비차...  "
스포티비뉴스,"'저 조연이에요' 빅매치에도 중용 받지 못하는 이강인, 대리인 맨유-빌... "," PSG는 17일 오전(한국시간) 프랑스 파리의 파르크 데 프랭스에서 열린 2024-25 프랑스 리그앙 26라운드 올림피크 마르세유와의 홈 경기에서 3-1로 승리했다. 개막 후 26경기 무패(21승 5무, 승점 68점)를 달린 PSG는 압도적인 1위를 질주했다. 2위 마르세유(49점)와는 19점 차이다. 4연속 우승 가능성을 이어간 PSG다....  "
뉴스핌,"[리그앙] '이강인 14분' PSG, 2위 마르세유에 3-1... 우승 굳혀 ", 이강인은의 팀내 입지는 좁아지고 PSG의 우승 가능성은 더욱 높아졌다. PSG는 17일(한국시간) 프랑스 파리의 파르크 데 프랭스에서 열린 2024~2025 리그1 26라운드 홈 경기에서 마르세유에 3-1로 완파했다. 7연승을 달린 PSG는 2위(승점 49) 마르세유와 승점 차를 19로 벌리며 리그 4연패 가능성을 더욱...  
미디어펜,"PSG, 2위 마르세유 3-1 꺾고 우승 거의 확정…교체 출전 이강인 약 14분만... "," PSG는 17일 새벽(한국시간) 프랑스 파리의 파르크 데 프랭스에서 열린 2024-2025시즌 리그1(리그앙) 26라운드 마르세유와 홈 경기에서 3-1 승리를 거뒀다. 7연승을 질주한 PSG는 승점 68이 됐고, 2위 마르세유(승점 49)와 승점 격차를 19점으로 벌려놓았다. 남은 경기에서 PSG가 거의 전패를 하고 마르세유가 전승을...  "
인터풋볼,"[리그앙 리뷰] '이강인 또 벤치!' PSG, 마르세유 3-1 완승...승점 19점차... "," 파리 생제르맹(PSG)은 17일 오전 5시(한국시간) 프랑스 파리에 위치한 파르크 데 프랭스에서 열린 2024-25시즌 프랑스 리그앙 26라운드에서 마르세유에 3-1 승리를 거뒀다. PSG는 승점 68점에 도달했다. 2위 마르세유와 승점 19점 차이로 벌어지면서 사실상 우승은 확정적이다. PSG는 지안루이지 돈나룸마, 누누...  "
스포티비뉴스,"'맨유, 이강인 놓치면 후회한다' 에이전트, EPL 빅클럽들과 극비 접촉…... ", 이러한 출전 기회 덕분에 이강인은 이번 시즌 리그앙에서만 6골 5도움을 기록했다. 그러나 최근 입지가 좁아지면서 이적 루머가 퍼지고 있다. 사실 이강인의 이적 루머는 이번이 처음은 아니다. 지난 겨울 이적 시장에서도 여러 구단의 관심을 받은 바 있다. 지난 1월 파리 생제르맹 관련 소식을 다루는...  
스포티비뉴스,'흥민이형'과 대결하러 가는 이강인 'EPL 이적설 터졌다'…LEE 에이전트... ," 그 결과 리그앙에서 6골 5도움을 기록하며 자신의 가능성을 입증했다. 그러나 최근 입지가 좁아지면서 이적 루머가 퍼지고 있다. 사실 이강인의 이적 루머는 이번이 처음은 아니다. 지난 겨울 이적 시장에서도 여러 구단의 관심을 받은 바 있다. 파리 생제르맹 관련 소식을 다루는 '플레네트PSG'는 ""이강인은...  "
스포티비뉴스,"'충격 이적' 이강인 에이전트, 맨유 본진 급습 '박지성 후계자' 꿈 이뤄... ", 이러한 출전 기회 덕분에 이강인은 이번 시즌 리그앙에서만 6골 5도움을 기록했다. 그러나 최근 입지가 좁아지면서 이적 루머가 퍼지고 있다. 사실 이강인의 이적 루머는 이번이 처음은 아니다. 지난 겨울 이적 시장에서도 여러 구단의 관심을 받은 바 있다. 지난 1월 파리 생제르맹 관련 소식을 다루는...  
이뉴스투데이,"넥슨 'FC 모바일', 'FC 프로 마스터즈' 한국 대표 선발전 실시 "," 또한, 프랑스 프로축구 '리그앙 맥도날드'의 국제 e스포츠 대회인 'e리그앙 투어(eLigue 1 Tour)'와 파트너십을 맺어 보상과 상금 등 규모를 확대하고, 프랑스 프로축구의 인지도와 'FC 모바일'의 동반 글로벌 확장을 도모한다. 먼저 온라인 예선은 26일까지 게임 내 '어센틱 챌린지 모드'를 통해 진행되며...  "
포포투,"'뱃살 출렁 과체중→부진 끝 은퇴'…무리뉴 확인사살, ""옛날에도 훈련 ... "," 아자르는 특유의 짧고 폭발적인 드리블로 리그앙을 휘저으며 2010-11시즌 릴이 56년 만에 리그 우승을 차지하는 데 일등공신 역할을 했다. 해당 시즌 역대 최연소 MVP를 시작으로, 다음 시즌 또한 리그앙 MVP를 받았다. 결국 당시 토트넘 훗스퍼와 첼시 등 프리미어리그(PL) 팀들의 관심을 불러 일으켰지만...  "
인터풋볼,"'2829억' 이삭 매물로 나오나?...""공격수 이탈 대비""→뉴캐슬, 올여름 새... "," 결국 이적을 모색했고, 지난 2020-21시즌 프랑스 리그앙 LOSC 릴에 합류했다. 당시 모든 대회 통틀어 48경기 13골 4도움을 기록했고, 파리 생제르맹(PSG)을 꺾고 10년 만에 우승을 차지하는 데에 기여했다. 활약은 끊이질 않았다. 2022-23시즌부터 이번 시즌까지 연속 20골 이상을 넣고 있다. 빅클럽들이 데이비드를...  "
워크투데이,"넥슨 FC 모바일, 'FC 프로 마스터즈' 한국 대표 선발전 실시 "," 프랑스 프로축구 '리그앙 맥도날드'의 국제 e스포츠 대회인 'e리그앙 투어(eLigue 1 Tour)'와 파트너십을 맺어 보상과 상금 등 규모를 확대하고, 프랑스 프로축구의 인지도와 'FC 모바일'의 동반 글로벌 확장을 도모한다. 먼저, 온라인 예선은 3월 13일부터 26일까지 게임 내 '어센틱 챌린지 모드'를 통해...  "
스포티비뉴스,"이강인 '선발 복귀' 가능성↑…엔리케 PSG 감독 ""마르세유전 로테이션 ... ", 루이스 엔리케 파리 생제르맹 감독이 '리그앙 2위팀' 마르세유와 홈 경기를 앞두고 로테이션 기용을 예고한 가운데 이강인(24)의 선발 출장 여부에 관심이 집중되고 있다. 파리 생제르맹은 17일(이하 한국시간) 프랑스 파리의 파르크 데 프랭스에서 열리는 2024-25시즌 프랑스 리그앙 마르세유와 26라운드 홈...  
국민일보,넥슨 ‘FC 모바일’ 국제대회 선발전 , 특히 이번 대회는 프랑스 프로축구 ‘리그앙 맥도날드’의 국제 e스포츠 대회인 ‘e리그앙 투어’와 파트너십을 맺어 보상과 상금 등 규모가 확대됐다. 온라인 예선은 이달 13일부터 26일까지 게임 내 ‘어센틱 챌린지 모드’를 통해 상위 40명을 가려낸다. 참가신청은 접속 시 지급하는 ‘어센틱 챌린지...  
인터풋볼,이강인 밀어낸 '이 선수'가 2025 골든보이 선정 확률 1위라고?...텔은 19... , 리그앙 26경기에 나와 3골 1도움을 기록하고 유럽축구연맹(UEFA) 유로파리그(UEL)에서도 7경기 1골을 올리면서 유럽 스카우트들의 관심을 받기 시작했다. 공을 다루는 기술이 좋고 기동력과 드리블 실력이 훌륭하다. 나이를 고려하면 대담성과 공격 본능이 탁월하다는 평가를 듣는다. 지난 시즌 리그앙...  
AP신문,"넥슨, '프로 마스터즈' FC 모바일 한국 대표 선발전 실시 "," 또 프랑스 프로축구 '리그앙 맥도날드'의 국제 e스포츠 대회인 'e리그앙 투어(eLigue 1 Tour)'와 파트너십을 맺어 보상과 상금 등 규모를 확대하고, 프랑스 프로축구의 인지도와 'FC 모바일'의 동반 글로벌 확장을 도모한다. 먼저, 온라인 예선은 이달 26일까지 게임 내 '어센틱 챌린지 모드'를 통해...  "
웹이코노미,"넥슨 ‘FC 모바일’, ‘FC 프로 마스터즈’ 한국 대표 선발전 "," 또, 프랑스 프로축구 ‘리그앙 맥도날드’의 국제 e스포츠 대회인 ‘e리그앙 투어(eLigue 1 Tour)’와 파트너십을 맺어 보상과 상금 등 규모를 확대하고, 프랑스 프로축구의 인지도와 ‘FC 모바일’의 동반 글로벌 확장을 추진한다. 먼저, 온라인 예선은 3월 13일부터 26일까지 게임 내 ‘어센틱 챌린지...  "
주간동아,이강인 파리 생제르맹 입지 흔들린다 , 널리 알려진 것처럼 PSG는 프랑스 리그앙에서 가장 강한 슈퍼 클럽이다. 리그 우승뿐 아니라 UEFA 챔피언스리그 우승에 도전하는 팀이다. 그런 팀의 구애를 거절할 선수는 그리 많지 않을 것이다. ‌다만 이강인의 PSG 이적을 놓고 우려의 목소리도 나왔다. 그간 익숙해진 스페인을 떠나 낯선 리그로 향하는 데다...  
더구루,"[게임리뷰] 에픽세븐, 신규 월광 영웅 '후계자 태유' 업데이트(3월2주차... "," 또한 프랑스 프로축구 '리그앙 맥도날드'의 국제 e스포츠 대회인 'e리그앙 투어(eLigue 1 Tour)'와 파트너십을 맺어 보상과 상금 등 규모를 확대하고, 프랑스 프로축구의 인지도와 FC 모바일의 동반 글로벌 확장을 도모한다. 먼저 온라인 예선은 13일부터 26일까지 게임 내 '어센틱 챌린지 모드'를 통해 진행되며...  "
라이센스뉴스,"﻿넥슨 'FC 모바일', 'FC 프로 마스터즈' 한국 선발전 대회 진행 "," 또한 프랑스 프로축구 '리그앙 맥도날드'의 국제 e스포츠 대회인 'e리그앙 투어'와 파트너십을 맺어 보상과 상금 등 규모를 확대하고, 프랑스 프로축구의 인지도와 FC 모바일의 동반 글로벌 확장을 도모한다. 온라인 예선은 오는 26일까지 게임 내 '어센틱 챌린지 모드'를 통해 진행되며, 상위 40명이...  "
인터풋볼,"'2829억' 이삭 매물로 나오나?...""공격수 이탈 대비""→뉴캐슬, 올여름 새... "," 결국 이적을 모색했고, 지난 2020-21시즌 프랑스 리그앙 LOSC 릴에 합류했다. 당시 모든 대회 통틀어 48경기 13골 4도움을 기록했고, 파리 생제르맹(PSG)을 꺾고 10년 만에 우승을 차지하는 데에 기여했다. 활약은 끊이질 않았다. 2022-23시즌부터 이번 시즌까지 연속 20골 이상을 넣고 있다. 빅클럽들이 데이비드를...  "
워크투데이,"넥슨 FC 모바일, 'FC 프로 마스터즈' 한국 대표 선발전 실시 "," 프랑스 프로축구 '리그앙 맥도날드'의 국제 e스포츠 대회인 'e리그앙 투어(eLigue 1 Tour)'와 파트너십을 맺어 보상과 상금 등 규모를 확대하고, 프랑스 프로축구의 인지도와 'FC 모바일'의 동반 글로벌 확장을 도모한다. 먼저, 온라인 예선은 3월 13일부터 26일까지 게임 내 '어센틱 챌린지 모드'를 통해...  "
스포티비뉴스,"이강인 '선발 복귀' 가능성↑…엔리케 PSG 감독 ""마르세유전 로테이션 ... ", 루이스 엔리케 파리 생제르맹 감독이 '리그앙 2위팀' 마르세유와 홈 경기를 앞두고 로테이션 기용을 예고한 가운데 이강인(24)의 선발 출장 여부에 관심이 집중되고 있다. 파리 생제르맹은 17일(이하 한국시간) 프랑스 파리의 파르크 데 프랭스에서 열리는 2024-25시즌 프랑스 리그앙 마르세유와 26라운드 홈...  
국민일보,넥슨 ‘FC 모바일’ 국제대회 선발전 , 특히 이번 대회는 프랑스 프로축구 ‘리그앙 맥도날드’의 국제 e스포츠 대회인 ‘e리그앙 투어’와 파트너십을 맺어 보상과 상금 등 규모가 확대됐다. 온라인 예선은 이달 13일부터 26일까지 게임 내 ‘어센틱 챌린지 모드’를 통해 상위 40명을 가려낸다. 참가신청은 접속 시 지급하는 ‘어센틱 챌린지...  
인터풋볼,이강인 밀어낸 '이 선수'가 2025 골든보이 선정 확률 1위라고?...텔은 19... , 리그앙 26경기에 나와 3골 1도움을 기록하고 유럽축구연맹(UEFA) 유로파리그(UEL)에서도 7경기 1골을 올리면서 유럽 스카우트들의 관심을 받기 시작했다. 공을 다루는 기술이 좋고 기동력과 드리블 실력이 훌륭하다. 나이를 고려하면 대담성과 공격 본능이 탁월하다는 평가를 듣는다. 지난 시즌 리그앙...  
AP신문,"넥슨, '프로 마스터즈' FC 모바일 한국 대표 선발전 실시 "," 또 프랑스 프로축구 '리그앙 맥도날드'의 국제 e스포츠 대회인 'e리그앙 투어(eLigue 1 Tour)'와 파트너십을 맺어 보상과 상금 등 규모를 확대하고, 프랑스 프로축구의 인지도와 'FC 모바일'의 동반 글로벌 확장을 도모한다. 먼저, 온라인 예선은 이달 26일까지 게임 내 '어센틱 챌린지 모드'를 통해...  "
웹이코노미,"넥슨 ‘FC 모바일’, ‘FC 프로 마스터즈’ 한국 대표 선발전 "," 또, 프랑스 프로축구 ‘리그앙 맥도날드’의 국제 e스포츠 대회인 ‘e리그앙 투어(eLigue 1 Tour)’와 파트너십을 맺어 보상과 상금 등 규모를 확대하고, 프랑스 프로축구의 인지도와 ‘FC 모바일’의 동반 글로벌 확장을 추진한다. 먼저, 온라인 예선은 3월 13일부터 26일까지 게임 내 ‘어센틱 챌린지...  "
주간동아,이강인 파리 생제르맹 입지 흔들린다 , 널리 알려진 것처럼 PSG는 프랑스 리그앙에서 가장 강한 슈퍼 클럽이다. 리그 우승뿐 아니라 UEFA 챔피언스리그 우승에 도전하는 팀이다. 그런 팀의 구애를 거절할 선수는 그리 많지 않을 것이다. ‌다만 이강인의 PSG 이적을 놓고 우려의 목소리도 나왔다. 그간 익숙해진 스페인을 떠나 낯선 리그로 향하는 데다...  
더구루,"[게임리뷰] 에픽세븐, 신규 월광 영웅 '후계자 태유' 업데이트(3월2주차... "," 또한 프랑스 프로축구 '리그앙 맥도날드'의 국제 e스포츠 대회인 'e리그앙 투어(eLigue 1 Tour)'와 파트너십을 맺어 보상과 상금 등 규모를 확대하고, 프랑스 프로축구의 인지도와 FC 모바일의 동반 글로벌 확장을 도모한다. 먼저 온라인 예선은 13일부터 26일까지 게임 내 '어센틱 챌린지 모드'를 통해 진행되며...  "
라이센스뉴스,"﻿넥슨 'FC 모바일', 'FC 프로 마스터즈' 한국 선발전 대회 진행 "," 또한 프랑스 프로축구 '리그앙 맥도날드'의 국제 e스포츠 대회인 'e리그앙 투어'와 파트너십을 맺어 보상과 상금 등 규모를 확대하고, 프랑스 프로축구의 인지도와 FC 모바일의 동반 글로벌 확장을 도모한다. 온라인 예선은 오는 26일까지 게임 내 '어센틱 챌린지 모드'를 통해 진행되며, 상위 40명이...  "
인터풋볼,"'2829억' 이삭 매물로 나오나?...""공격수 이탈 대비""→뉴캐슬, 올여름 새... "," 결국 이적을 모색했고, 지난 2020-21시즌 프랑스 리그앙 LOSC 릴에 합류했다. 당시 모든 대회 통틀어 48경기 13골 4도움을 기록했고, 파리 생제르맹(PSG)을 꺾고 10년 만에 우승을 차지하는 데에 기여했다. 활약은 끊이질 않았다. 2022-23시즌부터 이번 시즌까지 연속 20골 이상을 넣고 있다. 빅클럽들이 데이비드를...  "
워크투데이,"넥슨 FC 모바일, 'FC 프로 마스터즈' 한국 대표 선발전 실시 "," 프랑스 프로축구 '리그앙 맥도날드'의 국제 e스포츠 대회인 'e리그앙 투어(eLigue 1 Tour)'와 파트너십을 맺어 보상과 상금 등 규모를 확대하고, 프랑스 프로축구의 인지도와 'FC 모바일'의 동반 글로벌 확장을 도모한다. 먼저, 온라인 예선은 3월 13일부터 26일까지 게임 내 '어센틱 챌린지 모드'를 통해...  "
스포티비뉴스,"이강인 '선발 복귀' 가능성↑…엔리케 PSG 감독 ""마르세유전 로테이션 ... ", 루이스 엔리케 파리 생제르맹 감독이 '리그앙 2위팀' 마르세유와 홈 경기를 앞두고 로테이션 기용을 예고한 가운데 이강인(24)의 선발 출장 여부에 관심이 집중되고 있다. 파리 생제르맹은 17일(이하 한국시간) 프랑스 파리의 파르크 데 프랭스에서 열리는 2024-25시즌 프랑스 리그앙 마르세유와 26라운드 홈...  
국민일보,넥슨 ‘FC 모바일’ 국제대회 선발전 , 특히 이번 대회는 프랑스 프로축구 ‘리그앙 맥도날드’의 국제 e스포츠 대회인 ‘e리그앙 투어’와 파트너십을 맺어 보상과 상금 등 규모가 확대됐다. 온라인 예선은 이달 13일부터 26일까지 게임 내 ‘어센틱 챌린지 모드’를 통해 상위 40명을 가려낸다. 참가신청은 접속 시 지급하는 ‘어센틱 챌린지...  
인터풋볼,이강인 밀어낸 '이 선수'가 2025 골든보이 선정 확률 1위라고?...텔은 19... , 리그앙 26경기에 나와 3골 1도움을 기록하고 유럽축구연맹(UEFA) 유로파리그(UEL)에서도 7경기 1골을 올리면서 유럽 스카우트들의 관심을 받기 시작했다. 공을 다루는 기술이 좋고 기동력과 드리블 실력이 훌륭하다. 나이를 고려하면 대담성과 공격 본능이 탁월하다는 평가를 듣는다. 지난 시즌 리그앙...  
AP신문,"넥슨, '프로 마스터즈' FC 모바일 한국 대표 선발전 실시 "," 또 프랑스 프로축구 '리그앙 맥도날드'의 국제 e스포츠 대회인 'e리그앙 투어(eLigue 1 Tour)'와 파트너십을 맺어 보상과 상금 등 규모를 확대하고, 프랑스 프로축구의 인지도와 'FC 모바일'의 동반 글로벌 확장을 도모한다. 먼저, 온라인 예선은 이달 26일까지 게임 내 '어센틱 챌린지 모드'를 통해...  "
웹이코노미,"넥슨 ‘FC 모바일’, ‘FC 프로 마스터즈’ 한국 대표 선발전 "," 또, 프랑스 프로축구 ‘리그앙 맥도날드’의 국제 e스포츠 대회인 ‘e리그앙 투어(eLigue 1 Tour)’와 파트너십을 맺어 보상과 상금 등 규모를 확대하고, 프랑스 프로축구의 인지도와 ‘FC 모바일’의 동반 글로벌 확장을 추진한다. 먼저, 온라인 예선은 3월 13일부터 26일까지 게임 내 ‘어센틱 챌린지...  "
주간동아,이강인 파리 생제르맹 입지 흔들린다 , 널리 알려진 것처럼 PSG는 프랑스 리그앙에서 가장 강한 슈퍼 클럽이다. 리그 우승뿐 아니라 UEFA 챔피언스리그 우승에 도전하는 팀이다. 그런 팀의 구애를 거절할 선수는 그리 많지 않을 것이다. ‌다만 이강인의 PSG 이적을 놓고 우려의 목소리도 나왔다. 그간 익숙해진 스페인을 떠나 낯선 리그로 향하는 데다...  
더구루,"[게임리뷰] 에픽세븐, 신규 월광 영웅 '후계자 태유' 업데이트(3월2주차... "," 또한 프랑스 프로축구 '리그앙 맥도날드'의 국제 e스포츠 대회인 'e리그앙 투어(eLigue 1 Tour)'와 파트너십을 맺어 보상과 상금 등 규모를 확대하고, 프랑스 프로축구의 인지도와 FC 모바일의 동반 글로벌 확장을 도모한다. 먼저 온라인 예선은 13일부터 26일까지 게임 내 '어센틱 챌린지 모드'를 통해 진행되며...  "
